first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source
,,Hive Accommodation,,,0116 254 1541,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Home Property Sales,,,0116 493 0144,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Hortons,,,020 3908 5074,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Horus Music,,,0116 502 3525,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Hunters,,,0116 216 5908,,,Wigston,Leicestershire,UK,estate agent,rightmove
,,Innes England Ltd,,,0116 502 0801,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,James Sellicks Estate Agents,,,0116 216 4354,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Jarroms Ltd,,,0116 216 6058,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,JLA - (Johals Letting Agents - Leicester),,,0116 296 6888,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Jowett & Stone Estate Agents,,,0116 502 3460,,,Blaby,Leicestershire,UK,estate agent,rightmove
,,Judge Estate Agents,,,0116 216 4833,,,Anstey,Leicestershire,UK,estate agent,rightmove
,,Kal Sangra Shonki Brothers,,,0116 493 0660,,,Commercial Auctions,Leicestershire,UK,estate agent,rightmove
,,Kal Sangra Shonki Brothers,,,0116 216 4926,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Kal Sangra Shonki Brothers,,,0116 216 5653,,,Leicester - Auctions,Leicestershire,UK,estate agent,rightmove
,,Kal Sangra Shonki Brothers,,,0116 464 7400,,,Leicester - Commercial,Leicestershire,UK,estate agent,rightmove
,,KCR Real Estate,,,0116 502 3448,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Keywest Estate Agents,,,0116 216 5292,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Knightsbridge Estate Agents & Valuers,,,0116 216 3700,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Knightsbridge Estate Agents & Valuers,,,0116 216 5813,,,Oadby,Leicestershire,UK,estate agent,rightmove
,,Knightsbridge Estate Agents & Valuers,,,0116 216 3876,,,Wigston,Leicestershire,UK,estate agent,rightmove
,,Leaders Lettings,,,0116 464 8987,,,covering Leicester,Greater London,UK,estate agent,rightmove
,,Leicester City Council,,,0116 493 0342,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Leicester Students,,,0116 366 1754,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Livingstone Property Ltd,,,0116 216 3942,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Loc8me,,,0121 387 3696,,,Covering Birmingham,Greater London,UK,estate agent,rightmove
,,Loc8me,,,0116 216 7362,,,Covering Leicester,Leicestershire,UK,estate agent,rightmove
,,MAARK ESTATES,,,0116 493 0770,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Main Estates,,,0116 497 7059,,,Evington,Leicestershire,UK,estate agent,rightmove
,,Martin & Co,,,0116 216 2647,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Moore & York,,,0116 216 4491,,,Covering Leicestershire,Leicestershire,UK,estate agent,rightmove
,,Native Communities,,,0116 502 3220,,,The Arches,Leicestershire,UK,estate agent,rightmove
,,NEAL BROTHERS (LEICESTER),,,01226 445169,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Nest Estate Agents,,,0116 502 3540,,,Blaby,Leicestershire,UK,estate agent,rightmove
,,Nestegg Properties,,,0116 216 5610,,,Enderby & Narborough,Leicestershire,UK,estate agent,rightmove
,,Nestegg Properties,,,0116 216 5407,,,Wigston & Aylestone,Leicestershire,UK,estate agent,rightmove
,,Nestello Homes,,,0116 493 0096,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Newby & Co,,,0116 216 3823,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Newton Fallowell,,,0116 366 1554,,,Leicester Forest East,Leicestershire,UK,estate agent,rightmove
,,Newton Fallowell,,,0116 502 3627,,,Oadby,Leicestershire,UK,estate agent,rightmove
,,Newton Fallowell,,,0116 344 0110,,,Syston,Leicestershire,UK,estate agent,rightmove
,,Nico Properties,,,0116 502 3551,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Northwood,,,020 3763 3829,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Oadby Estate Agents Ltd,,,0116 502 3513,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Oadby Estate Agents Ltd,,,0116 216 3837,,,Oadby,Leicestershire,UK,estate agent,rightmove
,,Oaktree Lettings and Management Ltd,,,0116 216 2823,,,Glenfield,Leicestershire,UK,estate agent,rightmove
,,O'Flynn Estate Agents,,,0116 502 3636,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Oliver Rayns,,,0116 493 0714,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,OpenRent,,,020 3322 3265,,,Leicester,Greater London,UK,estate agent,rightmove
,,Oscar Richards,,,0116 493 0991,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Parmars,,,0116 216 3941,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Peter Tew & Company,,,0116 255 1527,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Phillips George Estate Agents,,,0116 366 1982,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Priya Properties,,,0116 216 6043,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,R B Gates,,,020 3871 6007,,,Nationwide,Leicestershire,UK,estate agent,rightmove
,,Rathods,,,0116 502 3320,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Readings Property Group,,,0116 216 4124,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Reign Commercial Limited,,,0116 478 2328,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Rentmyhome.co.uk,,,0116 229 1021,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Retirement Homesearch,,,01425 209962,,,West of England & Wales,Greater London,UK,estate agent,rightmove
,,RKM INVEST PROPERTY MANAGEMENT LIMITED,,,0116 493 0408,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,"Roy Green Surveyors, Letting & Estate Agents",,,0116 235 3009,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Ruut Homes,,,0116 493 0578,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Sellmyhome.co.uk,,,0116 482 2422,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Set To Let,,,0116 497 7522,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Seths Estate & Letting Agents,,,0116 216 5283,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Seths,,,0116 266 9977,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Sheldon Bosley Knight,,,0116 216 4641,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Shonki Brothers,,,0116 255 7573,,,Auctions,Leicestershire,UK,estate agent,rightmove
,,Shonki Brothers,,,0116 216 4860,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Signature Homes. Powered by eXp UK,,,0116 497 7710,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Sky Blue Homes,,,0116 216 5714,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Spencers Estate Agency,,,0116 216 1157,,,Birstall,Leicestershire,UK,estate agent,rightmove
,,Spencers Estate Agency,,,0116 216 1240,,,Blaby,Leicestershire,UK,estate agent,rightmove
,,Spencers Estate Agency,,,0116 216 1754,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Spencers Estate Agency,,,0116 216 2260,,,Syston,Leicestershire,UK,estate agent,rightmove
,,Spencers Estate Agency,,,0116 216 2760,,,Wigston,Leicestershire,UK,estate agent,rightmove
,,Spencers Residential Lettings,,,0116 216 3008,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Student Digs,,,020 3907 0634,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,The Park Home Agency,,,01793 540470,,,Swindon,Greater London,UK,estate agent,rightmove
,,Thorp's,,,0116 216 4989,,,Blaby,Leicestershire,UK,estate agent,rightmove
,,Tranquility Homes Ltd,,,0116 235 5232,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Way of Life (The Wullcomb),,,0116 216 5919,,,The Wullcomb,Leicestershire,UK,estate agent,rightmove
,,Weldon Homes Estate Agents,,,0116 502 3470,,,Wigston,Greater London,UK,estate agent,rightmove
,,Westmanor Student Living,,,0116 502 2196,,,Grange Road,Leicestershire,UK,estate agent,rightmove
,,Westmanor Student Living,,,0116 216 9455,,,Westmanor Student Living,Leicestershire,UK,estate agent,rightmove
,,William H. Brown,,,0116 216 3090,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,William H. Brown Lettings,,,0116 216 2863,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,William H. Brown,,,0116 216 2837,,,Oadby,Leicestershire,UK,estate agent,rightmove
,,Yopa,,,01923 381187,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,Your Move,,,0116 216 5779,,,Blaby,Leicestershire,UK,estate agent,rightmove
,,Your Move,,,0116 216 2931,,,Leicester,Leicestershire,UK,estate agent,rightmove
,,1st Sales and Lettings,,,024 7542 2542,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Akhter Enterprise LTD,,,024 7542 8000,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Alternative Estates Sales & Lettings LTD,,,024 7655 1919,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Archer Bassett,,,024 7542 7756,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Arrow Estate Agents,,,024 7542 6638,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Ascend Living,,,024 7542 2927,,,Whitmore Place,West Midlands,UK,estate agent,rightmove
,,Assured Residential,,,024 7542 0322,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Bairstow Eves,,,024 7542 4211,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Bairstow Eves Lettings,,,024 7542 0618,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Bairstow Eves Lettings,,,024 7542 0559,,,Radford,West Midlands,UK,estate agent,rightmove
,,Bairstow Eves,,,024 7542 2607,,,Radford,West Midlands,UK,estate agent,rightmove
,,Barsan Global Logistics Ltd,,,,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Belvoir,,,024 7645 8585,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Benburys Sales and Lettings,,,024 7542 9162,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Blatch Fine Homes,,,024 7542 8168,,,Coventry,West Midlands,UK,estate agent,rightmove
,,British Homesellers,,,01727 861580,,,Coventry,Hertfordshire,UK,estate agent,rightmove
,,Bromwich Hardy LLP,,,024 7542 0935,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Cartwright Hands,,,024 7542 2479,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Cloud9 Estates Ltd,,,024 7542 9807,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Connells,,,024 7518 6672,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Connells Lettings,,,024 7542 8365,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Coopers,,,024 7542 0642,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Darams Properties,,,024 7542 6398,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Drake Howard Property Limited,,,024 7645 0045,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Elite,,,024 7542 7562,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Elliott Quinn Estates,,,024 7542 4490,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Envisage Sales & Lettings,,,024 7542 6300,,,Coventry,West Midlands,UK,estate agent,rightmove
,,ESTATE CULTURE LTD,,,024 7542 2398,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Evans Estate Agents Coventry Limited,,,024 7542 6859,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Fearn Malone,,,024 7542 6603,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Foster Lewis & Co,,,024 7542 9436,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Futurelets,,,024 7542 6295,,,Coventry,West Midlands,UK,estate agent,rightmove
,,GLB Property Services Limited,,,024 7643 3416,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Godiva Estates,,,024 7542 6447,,,Coventry,West Midlands,UK,estate agent,rightmove
,,haart,,,024 7542 7333,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Henrys Estate Agents,,,024 7767 2272,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Holt Commercial,,,024 7542 0452,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Homemaker Properties,,,024 7542 6411,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Homes Lettings LTD,,,024 7542 0949,,,Coventry,West Midlands,UK,estate agent,rightmove
,,HR Estate Agents,,,024 7542 6443,,,Coventry,West Midlands,UK,estate agent,rightmove
,,John Payne Estate Agents,,,024 7542 7783,,,Coventry,West Midlands,UK,estate agent,rightmove
,,John Payne Estate Agents,,,024 7542 2567,,,Earlsdon,West Midlands,UK,estate agent,rightmove
,,John Payne Estate Agents New Homes and Land,,,01676 939511,,,West Midlands,West Midlands,UK,estate agent,rightmove
,,Lettuce Property Management,,,024 7542 7675,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Lewis Oliver Estates Ltd,,,024 7542 9615,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Lisco Property Limited,,,024 7542 0823,,,Lisco Property Limited,West Midlands,UK,estate agent,rightmove
,,Loveitts Commercial,,,024 7542 6961,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Loveitts,,,024 7542 7371,,,Coventry - Auction,West Midlands,UK,estate agent,rightmove
,,Loveitts,,,024 7652 7773,,,Land & New Homes,West Midlands,UK,estate agent,rightmove
,,Maison Estates Ltd,,,024 7542 6257,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Matthew James Property Services,,,024 7542 6037,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Maxim Property Management,,,024 7693 7496,,,Coventry,West Midlands,UK,estate agent,rightmove
,,MCR Homes,,,024 7542 0562,,,Sutherland House,West Midlands,UK,estate agent,rightmove
,,Merrick Binch Lettings & Sales,,,024 7657 8888,,,Coventry,West Midlands,UK,estate agent,rightmove
,,M&M Sales Lettings Management,,,024 7626 9517,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Moves Estate Agents,,,024 7542 4551,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Nik Dhimal Real Estate,,,01924 975625,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Oakmere Signature Homes,,,024 7542 0043,,,Coventry,West Midlands,UK,estate agent,rightmove
,,OpenRent,,,020 3322 3265,,,Coventry,Greater London,UK,estate agent,rightmove
,,Oughton Cook Estate Agents,,,024 7542 6077,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Pointons,,,024 7542 7416,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Prominence Estates,,,024 7542 0846,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Property Sales Team,,,024 7542 6553,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Purplebricks,,,020 3909 6759,,,covering Coventry,Greater London,UK,estate agent,rightmove
,,Purplelink Properties,,,024 7644 5555,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Red Brick Sales & Lettings,,,024 7630 9000,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Reeds Rains,,,024 7542 7630,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Reeds Rains Lettings,,,024 7542 4978,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Rise Homes,,,024 7542 2241,,,Greyfriars,West Midlands,UK,estate agent,rightmove
,,Sheldon Bosley Knight,,,024 7663 5555,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Shortland Horne,,,024 7542 6487,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Suave Estate Agents,,,024 7542 0214,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Suttons,,,024 7542 0942,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Suzanne Regan - Your Coventry Estate Agent,,,024 7542 2295,,,Covering Coventry,Greater London,UK,estate agent,rightmove
,,Tailor Made Sales and Lettings,,,024 7542 9361,,,Coventry,West Midlands,UK,estate agent,rightmove
,,The Keel,,,0151 475 2715,,,Coventry,West Midlands,UK,estate agent,rightmove
,,The Property Group,,,024 7542 2599,,,Coventry,West Midlands,UK,estate agent,rightmove
,,TOM BATES ESTATE AGENTS,,,07988 494240,,,Nuneaton,Greater London,UK,estate agent,rightmove
,,Tutis Estates,,,024 7601 3534,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Unac Student Accommodation,,,024 7542 9796,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Up Estates,,,024 7542 0489,,,Coventry,West Midlands,UK,estate agent,rightmove
,,urbanbubble,,,07516 030134,,,Elliott's Yard,West Midlands,UK,estate agent,rightmove
,,Walmsley's The Way to Move,,,020 3834 8592,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Whitegates,,,024 7542 0775,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Williams and Binch,,,024 7601 1400,,,Earlsdon,West Midlands,UK,estate agent,rightmove
,,Yopa,,,01923 381187,,,Coventry,Leicestershire,UK,estate agent,rightmove
,,Your Dream Pad,,,024 7693 5761,,,Coventry,West Midlands,UK,estate agent,rightmove
,,Accent,,,,,,Accent (Re-Lets),West Yorkshire,UK,estate agent,rightmove
,,Anchor Hanover Group,,,01480 277460,,,Anchor,West Yorkshire,UK,estate agent,rightmove
,,Anchor,,,01274 916442,,,Resale Properties,West Yorkshire,UK,estate agent,rightmove
,,Armaani Estates,,,01274 015417,,,Bradford,Greater London,UK,estate agent,rightmove
,,Barford Property,,,01274 015872,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Barkers Estate Agents,,,01274 015258,,,Birkenshaw,West Yorkshire,UK,estate agent,rightmove
,,Bettermove,,,03300 040050,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Biscayne Properties,,,01274 015442,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Blackwell Properties,,,01274 015636,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Bradford Estates,,,01274 065053,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Bronte Estate Agents,,,01274 015303,,,Queensbury,West Yorkshire,UK,estate agent,rightmove
,,Coubrough Holmes,,,01274 905678,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Dinsdales Estates,,,01274 003497,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Drighlington Properties,,,0113 519 7173,,,Drighlington,West Yorkshire,UK,estate agent,rightmove
,,Eddisons Commercial Limited,,,01274 015541,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Hunters,,,01274 003019,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Hunters,,,01274 015458,,,Shipley,West Yorkshire,UK,estate agent,rightmove
,,Jemco Properties Limited,,,01274 399110,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,JM Catley,,,0113 519 3527,,,Drighlington,Greater London,UK,estate agent,rightmove
,,Leef Property Management Ltd,,,01925 207111,,,Bradford,Cheshire,UK,estate agent,rightmove
,,Locate Homes,,,01274 015757,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Manzil Property Management,,,01274 003905,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Martin S Lonsdale,,,01274 003495,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,OpenRent,,,020 3322 3265,,,Bradford,Greater London,UK,estate agent,rightmove
,,Patchett Homes,,,01274 003638,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Pennine House,,,0113 519 7128,,,The Lofts,West Yorkshire,UK,estate agent,rightmove
,,Purplebricks,,,020 3909 3845,,,covering Bradford,Greater London,UK,estate agent,rightmove
,,Righthaus Properties,,,01274 003311,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Robert Watts,,,01274 003378,,,Birkenshaw,West Yorkshire,UK,estate agent,rightmove
,,Robert Watts,,,01274 003298,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Robert Watts,,,01274 003296,,,Wibsey,West Yorkshire,UK,estate agent,rightmove
,,Sharpes,,,01274 015651,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Signature Homes,,,01274 003891,,,Birkenshaw,West Yorkshire,UK,estate agent,rightmove
,,Simple Life Management Ltd,,,01274 041175,,,Trinity View,West Yorkshire,UK,estate agent,rightmove
,,Smart Moves,,,01274 003726,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Squarefoot Apartments,,,01274 003869,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Sugdens,,,01274 015505,,,Idle,West Yorkshire,UK,estate agent,rightmove
,,Sugdens,,,01274 003968,,,Queensbury,West Yorkshire,UK,estate agent,rightmove
,,The Lettings Club Limited,,,03330 410128,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,TIR Lettings Ltd,,,01274 003938,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Tong Buildings,,,01274 015921,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Walker Singleton (Commercial),,,01274 019949,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Whitegates,,,01274 003531,,,Bradford,West Yorkshire,UK,estate agent,rightmove
,,Whitney's,,,01274 003573,,,Clayton,West Yorkshire,UK,estate agent,rightmove
,,William H. Brown Lettings,,,01274 003701,,,Wibsey,West Yorkshire,UK,estate agent,rightmove
,,William H. Brown,,,01274 003042,,,Wibsey,West Yorkshire,UK,estate agent,rightmove
,,WW Estates,,,01274 003720,,,Eccleshill,West Yorkshire,UK,estate agent,rightmove
,,WW Estates,,,01274 015599,,,Wibsey,West Yorkshire,UK,estate agent,rightmove
,,AR Lettings,,,01273 021352,,,Hove,East Sussex,UK,estate agent,rightmove
,,Aston Vaughan,,,01273 092076,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Austin Gray,,,01273 109784,,,Auction House Sussex,East Sussex,UK,estate agent,rightmove
,,Austin Gray,,,01273 109885,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Austin Gray,,,01273 109854,,,Investment and Development Department,East Sussex,UK,estate agent,rightmove
,,Avard Estate Agents,,,01273 696000,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Beaumonts,,,01273 109713,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Bott & Co,,,01273 110455,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Brand Vaughan,,,01273 109816,,,Kemptown,East Sussex,UK,estate agent,rightmove
,,Brand Vaughan,,,01273 109843,,,Preston Park,East Sussex,UK,estate agent,rightmove
,,Brand Vaughan - Student Lettings,,,01273 109894,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Brighton Homes,,,01273 109775,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Brighton Lettings Agency,,,01278 552991,,,Brighton,East Sussex,UK,estate agent,rightmove
,,British Homesellers,,,01727 861580,,,Brighton,Hertfordshire,UK,estate agent,rightmove
,,Carr & Priddle,,,01273 021351,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Cluttons LLP,,,01273 063362,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Coapt,,,01273 645797,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Cubitt & West,,,01273 109707,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Cubitt & West,,,01273 109771,,,Brighton (Lewes Rd),East Sussex,UK,estate agent,rightmove
,,Cubitt & West,,,01273 109858,,,Fiveways (Brighton),East Sussex,UK,estate agent,rightmove
,,Cubitt & West New Homes,,,01273 092484,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Cubitt & West,,,01273 021358,,,Patcham,East Sussex,UK,estate agent,rightmove
,,Cubitt & West Residential Lettings,,,01273 109856,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Cubitt & West,,,01273 109785,,,Woodingdean,East Sussex,UK,estate agent,rightmove
,,David & Co,,,01273 109859,,,Brighton,East Sussex,UK,estate agent,rightmove
,,David Maslen Estate Agents,,,01273 109876,,,Lewes Road,East Sussex,UK,estate agent,rightmove
,,David Webb Residential,,,01273 109826,,,Rottingdean,East Sussex,UK,estate agent,rightmove
,,Eightfold Commercial Limited,,,01273 110505,,,Commercial,East Sussex,UK,estate agent,rightmove
,,Eightfold Property,,,01273 109867,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Erdmans,,,01273 110538,,,Saltdean,East Sussex,UK,estate agent,rightmove
,,Ethos Lettings,,,01273 109864,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Express Estate Agency,,,0161 209 3161,,,Brighton,Greater Manchester,UK,estate agent,rightmove
,,Flude Property Consultants,,,01273 109753,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Foster & Co,,,01273 092866,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Fox & Sons,,,01273 109814,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Fox & Sons,,,01273 092660,,,Brighton Lewes Road,East Sussex,UK,estate agent,rightmove
,,Fox & Sons,,,01273 109890,,,Brighton Preston Road,East Sussex,UK,estate agent,rightmove
,,Fox & Sons,,,01273 109799,,,Kemptown,East Sussex,UK,estate agent,rightmove
,,Fox & Sons - Lettings,,,01273 109810,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Fox & Sons - Lettings,,,01273 109761,,,Kemptown,East Sussex,UK,estate agent,rightmove
,,Fox & Sons,,,01273 109886,,,Rottingdean,East Sussex,UK,estate agent,rightmove
,,G4 Lets,,,01273 109779,,,Brighton,East Sussex,UK,estate agent,rightmove
,,G4 Lettings & Sales,,,01274 041240,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Graves Son & Pilcher,,,01273 110303,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Guarana Company Limited,,,01273 109873,,,Brighton,East Sussex,UK,estate agent,rightmove
,,H2o Homes,,,01273 109800,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Hanover Homes,,,01273 109861,,,Brighton,East Sussex,UK,estate agent,rightmove
,,Hestia,,,01273 944050,,,Wellesbourne,East Sussex,UK,estate agent,rightmove
,,Ian Hyder & Company,,,01273 092663,,,Rottingdean,East Sussex,UK,estate agent,rightmove
,,John Hilton & Co,,,01273 109758,,,Brighton,East Sussex,UK,estate agent,rightmove
,,John Hilton & Co,,,01273 037037,,,Rottingdean,East Sussex,UK,estate agent,rightmove
,,Joint Living,,,01273 092617,,,Stanmer,East Sussex,UK,estate agent,rightmove
,,Kendrick Property Services,,,01273 600162,,,Brighton,East Sussex,UK,estate agent,rightmove
,,King & Chasemore,,,01273 109783,,,Brighton - Lewes Road,East Sussex,UK,estate agent,rightmove
,,King & Chasemore Lettings,,,01273 109830,,,Brighton,East Sussex,UK,estate agent,rightmove
,,King & Chasemore Lettings,,,01273 109914,,,Saltdean,East Sussex,UK,estate agent,rightmove
,,King & Chasemore,,,01273 109742,,,Saltdean,East Sussex,UK,estate agent,rightmove
,,KingsLet,,,01273 021353,,,"Brighton,",East Sussex,UK,estate agent,rightmove
,,Knight & Knoxley,,,01273 109907,,,Brighton & Hove,East Sussex,UK,estate agent,rightmove
,,Leaders Lettings,,,01273 109902,,,Brighton Marina,East Sussex,UK,estate agent,rightmove
,,Leaders Lettings,,,01273 109887,,,Kemptown,East Sussex,UK,estate agent,rightmove
,,Leaders Lettings,,,01273 109757,,,Western Road,East Sussex,UK,estate agent,rightmove
,,Leaders Sales,,,01273 021368,,,Western Road,East Sussex,UK,estate agent,rightmove
,,Lextons Auctions,,,01273 109874,,,Sussex,East Sussex,UK,estate agent,rightmove
,,Mansell McTaggart,,,01273 063361,,,Brighton,East Sussex,UK,estate agent,rightmove
