first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,email_source
,,Pennine House,,info@penninehouse.com,0113 519 7128,,penninehouse.com,The Lofts,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Purplebricks,,info@purplebricks.co.uk,020 3909 3845,,purplebricks.co.uk,covering Bradford,Greater London,UK,estate agent,rightmove,pattern-guess
,,Righthaus Properties,,info@righthausproperties.co.uk,01274 003311,,righthausproperties.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Robert Watts,,info@robertwatts.co.uk,01274 003378,,robertwatts.co.uk,Birkenshaw,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Robert Watts,,info@robertwatts.co.uk,01274 003298,,robertwatts.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Robert Watts,,info@robertwatts.co.uk,01274 003296,,robertwatts.co.uk,Wibsey,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Sharpes,,info@sharpes.co.uk,01274 015651,,sharpes.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Signature Homes,,info@signaturehomes.co.uk,01274 003891,,signaturehomes.co.uk,Birkenshaw,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Simple Life Management Ltd,,,01274 041175,,,Trinity View,West Yorkshire,UK,estate agent,rightmove,
,,Smart Moves,,info@smartmoves.co.uk,01274 003726,,smartmoves.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Squarefoot Apartments,,info@squarefootapartments.co.uk,01274 003869,,squarefootapartments.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Sugdens,,info@sugdens.co.uk,01274 015505,,sugdens.co.uk,Idle,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Sugdens,,info@sugdens.co.uk,01274 003968,,sugdens.co.uk,Queensbury,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,The Lettings Club Limited,,info@thelettingsclub.co.uk,03330 410128,,thelettingsclub.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,TIR Lettings Ltd,,info@tirlettings.co.uk,01274 003938,,tirlettings.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Tong Buildings,,,01274 015921,,,Bradford,West Yorkshire,UK,estate agent,rightmove,
,,Walker Singleton (Commercial),,,01274 019949,,,Bradford,West Yorkshire,UK,estate agent,rightmove,
,,Whitegates,,info@whitegates.co.uk,01274 003531,,whitegates.co.uk,Bradford,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,Whitney's,,info@whitneys.co.uk,01274 003573,,whitneys.co.uk,Clayton,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,William H. Brown Lettings,,,01274 003701,,,Wibsey,West Yorkshire,UK,estate agent,rightmove,
,,William H. Brown,,info@williamhbrown.co.uk,01274 003042,,williamhbrown.co.uk,Wibsey,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,WW Estates,,info@wwestates.com,01274 003720,,wwestates.com,Eccleshill,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,WW Estates,,info@wwestates.com,01274 015599,,wwestates.com,Wibsey,West Yorkshire,UK,estate agent,rightmove,pattern-guess
,,AR Lettings,,info@arlettings.co.uk,01273 021352,,arlettings.co.uk,Hove,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Aston Vaughan,,info@astonvaughan.co.uk,01273 092076,,astonvaughan.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Austin Gray,,info@austingray.co.uk,01273 109784,,austingray.co.uk,Auction House Sussex,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Austin Gray,,info@austingray.co.uk,01273 109885,,austingray.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Austin Gray,,info@austingray.co.uk,01273 109854,,austingray.co.uk,Investment and Development Department,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Avard Estate Agents,,info@avardestateagents.co.uk,01273 696000,,avardestateagents.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Beaumonts,,info@beaumonts.co.uk,01273 109713,,beaumonts.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Bott & Co,,info@bottandco.co.uk,01273 110455,,bottandco.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Brand Vaughan,,info@brandvaughan.co.uk,01273 109816,,brandvaughan.co.uk,Kemptown,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Brand Vaughan,,info@brandvaughan.co.uk,01273 109843,,brandvaughan.co.uk,Preston Park,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Brand Vaughan - Student Lettings,,,01273 109894,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Brighton Homes,,info@brightonhomes.co.uk,01273 109775,,brightonhomes.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Brighton Lettings Agency,,info@brightonlettingsagency.co.uk,01278 552991,,brightonlettingsagency.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,British Homesellers,,info@britishhomesellers.co.uk,01727 861580,,britishhomesellers.co.uk,Brighton,Hertfordshire,UK,estate agent,rightmove,pattern-guess
,,Carr & Priddle,,,01273 021351,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Cluttons LLP,,info@cluttons.co.uk,01273 063362,,cluttons.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Coapt,,info@coapt.co.uk,01273 645797,,coapt.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Cubitt & West,,info@cubittandwest.co.uk,01273 109707,,cubittandwest.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Cubitt & West,,info@cubittandwest.co.uk,01273 109771,,cubittandwest.co.uk,Brighton (Lewes Rd),East Sussex,UK,estate agent,rightmove,pattern-guess
,,Cubitt & West,,info@cubittandwest.co.uk,01273 109858,,cubittandwest.co.uk,Fiveways (Brighton),East Sussex,UK,estate agent,rightmove,pattern-guess
,,Cubitt & West New Homes,,,01273 092484,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Cubitt & West,,info@cubittandwest.co.uk,01273 021358,,cubittandwest.co.uk,Patcham,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Cubitt & West Residential Lettings,,,01273 109856,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Cubitt & West,,info@cubittandwest.co.uk,01273 109785,,cubittandwest.co.uk,Woodingdean,East Sussex,UK,estate agent,rightmove,pattern-guess
,,David & Co,,info@davidand.co.uk,01273 109859,,davidand.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,David Maslen Estate Agents,,info@davidmaslenestateagents.co.uk,01273 109876,,davidmaslenestateagents.co.uk,Lewes Road,East Sussex,UK,estate agent,rightmove,pattern-guess
,,David Webb Residential,,info@davidwebbresidential.co.uk,01273 109826,,davidwebbresidential.co.uk,Rottingdean,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Eightfold Commercial Limited,,,01273 110505,,,Commercial,East Sussex,UK,estate agent,rightmove,
,,Eightfold Property,,,01273 109867,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Erdmans,,info@erdmans.co.uk,01273 110538,,erdmans.co.uk,Saltdean,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Ethos Lettings,,info@ethoslettings.co.uk,01273 109864,,ethoslettings.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Express Estate Agency,,info@expressestateagency.co.uk,0161 209 3161,,expressestateagency.co.uk,Brighton,Greater Manchester,UK,estate agent,rightmove,pattern-guess
,,Flude Property Consultants,,,01273 109753,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Foster & Co,,info@fosterand.com,01273 092866,,fosterand.com,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Fox & Sons,,info@foxandsons.co.uk,01273 109814,,foxandsons.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Fox & Sons,,info@foxandsons.co.uk,01273 092660,,foxandsons.co.uk,Brighton Lewes Road,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Fox & Sons,,info@foxandsons.co.uk,01273 109890,,foxandsons.co.uk,Brighton Preston Road,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Fox & Sons,,info@foxandsons.co.uk,01273 109799,,foxandsons.co.uk,Kemptown,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Fox & Sons - Lettings,,,01273 109810,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Fox & Sons - Lettings,,,01273 109761,,,Kemptown,East Sussex,UK,estate agent,rightmove,
,,Fox & Sons,,info@foxandsons.co.uk,01273 109886,,foxandsons.co.uk,Rottingdean,East Sussex,UK,estate agent,rightmove,pattern-guess
,,G4 Lets,,info@g4lets.co.uk,01273 109779,,g4lets.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,G4 Lettings & Sales,,,01274 041240,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Graves Son & Pilcher,,info@gravessonandpilcher.co.uk,01273 110303,,gravessonandpilcher.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Guarana Company Limited,,info@guarana.co.uk,01273 109873,,guarana.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,H2o Homes,,info@h2ohomes.co.uk,01273 109800,,h2ohomes.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Hanover Homes,,info@hanoverhomes.co.uk,01273 109861,,hanoverhomes.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Hestia,,info@hestia.com,01273 944050,,hestia.com,Wellesbourne,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Ian Hyder & Company,,,01273 092663,,,Rottingdean,East Sussex,UK,estate agent,rightmove,
,,John Hilton & Co,,,01273 109758,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,John Hilton & Co,,,01273 037037,,,Rottingdean,East Sussex,UK,estate agent,rightmove,
,,Joint Living,,info@jointliving.co.uk,01273 092617,,jointliving.co.uk,Stanmer,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Kendrick Property Services,,info@kendrickpropertyservices.co.uk,01273 600162,,kendrickpropertyservices.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,King & Chasemore,,info@kingandchasemore.co.uk,01273 109783,,kingandchasemore.co.uk,Brighton - Lewes Road,East Sussex,UK,estate agent,rightmove,pattern-guess
,,King & Chasemore Lettings,,,01273 109830,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,King & Chasemore Lettings,,,01273 109914,,,Saltdean,East Sussex,UK,estate agent,rightmove,
,,King & Chasemore,,info@kingandchasemore.co.uk,01273 109742,,kingandchasemore.co.uk,Saltdean,East Sussex,UK,estate agent,rightmove,pattern-guess
,,KingsLet,,info@kingslet.co.uk,01273 021353,,kingslet.co.uk,"Brighton,",East Sussex,UK,estate agent,rightmove,pattern-guess
,,Knight & Knoxley,,info@knightandknoxley.com,01273 109907,,knightandknoxley.com,Brighton & Hove,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Leaders Lettings,,info@leaderslettings.co.uk,01273 109902,,leaderslettings.co.uk,Brighton Marina,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Leaders Lettings,,info@leaderslettings.co.uk,01273 109887,,leaderslettings.co.uk,Kemptown,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Leaders Lettings,,info@leaderslettings.co.uk,01273 109757,,leaderslettings.co.uk,Western Road,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Leaders Sales,,,01273 021368,,,Western Road,East Sussex,UK,estate agent,rightmove,
,,Lextons Auctions,,,01273 109874,,,Sussex,East Sussex,UK,estate agent,rightmove,
,,Mansell McTaggart,,info@mansellmctaggart.co.uk,01273 063361,,mansellmctaggart.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Martin & Co,,info@martinand.co.uk,01273 092553,,martinand.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Mishon Welton Letts,,info@mishonweltonletts.com,01270 433872,,mishonweltonletts.com,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Mudhut Property,,,03304 454405,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,MyHaus Property,,info@myhausproperty.co.uk,01270 433708,,myhausproperty.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,N B Lettings and Property Management LTD,,,01273 092786,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Newlands Property,,info@newlandsproperty.co.uk,01273 109871,,newlandsproperty.co.uk,Newlands Commercial Limited,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Number Twenty Four,,info@numbertwentyfour.co.uk,01273 092765,,numbertwentyfour.co.uk,Covering Sussex,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Oakley Property,,info@oakleyproperty.co.uk,01273 688881,,oakleyproperty.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,OpenRent,,info@openrent.co.uk,020 3322 3265,,openrent.co.uk,Brighton,Greater London,UK,estate agent,rightmove,pattern-guess
,,Parks Residential Ltd,,,01273 109904,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Parsons Son & Basley,,,01273 109882,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Parsons Son & Basley,,,01273 109863,,,Parsons Sons & Basley,East Sussex,UK,estate agent,rightmove,
,,Pavilion Properties,,info@pavilionproperties.co.uk,01273 109804,,pavilionproperties.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Pearson Keehan,,info@pearsonkeehan.co.uk,01273 110388,,pearsonkeehan.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Pembertons Residential Letting,,,01273 109743,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Phillips & Still,,info@phillipsandstill.co.uk,01273 063363,,phillipsandstill.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Purplebricks,,info@purplebricks.co.uk,020 3840 3509,,purplebricks.co.uk,covering Brighton,Greater London,UK,estate agent,rightmove,pattern-guess
,,Q Estate Agents,,info@qestateagents.co.uk,01273 109857,,qestateagents.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Rentr,,info@rentr.co.uk,03333 404440,,rentr.co.uk,Brighton,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Roche Barrett Estates 3 Limited,,,01273 092254,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Savills Lettings,,info@savillslettings.co.uk,01273 109698,,savillslettings.co.uk,The Market,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Savills Lettings,,info@savillslettings.co.uk,01273 092972,,savillslettings.co.uk,The Merchant,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Sawyer & Co,,info@sawyerandco.co.uk,01273 109767,,sawyerandco.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,SHW,,info@shw.co.uk,01273 110271,,shw.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,SJ Property Services,,info@sjpropertyservices.com,01273 109730,,sjpropertyservices.com,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Spencer & Leigh,,info@spencerandleigh.co.uk,01273 021369,,spencerandleigh.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Stanfords Estates,,info@stanfords-estates.com,01273 109714,,stanfords-estates.com,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Sure Property Solutions Ltd,,info@surepropertysolutions.co.uk,01273 109794,,surepropertysolutions.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Tailor James,,info@tailorjames.co.uk,01273 110352,,tailorjames.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,The Agency UK,,info@theagencyuk.com,020 4530 6761,,theagencyuk.com,Brighton,Greater London,UK,estate agent,rightmove,pattern-guess
,,The Property Shop,,info@thepropertyshop.co.uk,01273 109833,,thepropertyshop.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,TLC Sales & Lettings,,,01279 210153,,,Brighton,East Sussex,UK,estate agent,rightmove,
,,Touchstone CPS,,info@touchstone-cps.com,01273 092664,,touchstone-cps.com,The Blockhouse,East Sussex,UK,estate agent,rightmove,pattern-guess
,,urbanbubble,,info@urbanbubble.co.uk,01273 091196,,urbanbubble.co.uk,York & Elder,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Wheelers Estate Agents,,info@wheelersestateagents.co.uk,01273 021363,,wheelersestateagents.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Yopa,,info@yopa.co.uk,01322 507214,,yopa.co.uk,Brighton,Leicestershire,UK,estate agent,rightmove,pattern-guess
,,Young Lee,,info@younglee.co.uk,01273 109911,,younglee.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,Your Move,,info@yourmove.co.uk,01273 109723,,yourmove.co.uk,Brighton,East Sussex,UK,estate agent,rightmove,pattern-guess
,,A Home After Halls,,info@ahomeafterhalls.co.uk,01752 741198,,ahomeafterhalls.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,A Home After Halls,,info@ahomeafterhalls.co.uk,01752 741839,,ahomeafterhalls.co.uk,Plymouth Student,Devon,UK,estate agent,rightmove,pattern-guess
,,At Home Property,,info@athomeproperty.co.uk,01752 741563,,athomeproperty.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Atwell Martin,,info@atwellmartin.co.uk,01752 741573,,atwellmartin.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Auction House,,info@auctionhouse.co.uk,01752 741383,,auctionhouse.co.uk,South West,Devon,UK,estate agent,rightmove,pattern-guess
,,BLOCK,,info@block.co.uk,01752 741430,,block.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Bradleys,,info@bradleys.co.uk,01752 741666,,bradleys.co.uk,Plymouth Mannamead Road,Devon,UK,estate agent,rightmove,pattern-guess
,,Bradleys,,info@bradleys.co.uk,01752 741316,,bradleys.co.uk,Plympton,Devon,UK,estate agent,rightmove,pattern-guess
,,Bradleys,,info@bradleys.co.uk,01752 987285,,bradleys.co.uk,Plymstock,Devon,UK,estate agent,rightmove,pattern-guess
,,Bradleys Property Rentals,,,01752 741161,,,Plymouth Mannamead Road,Devon,UK,estate agent,rightmove,
,,Bradleys Property Rentals,,,01752 741502,,,Plympton,Devon,UK,estate agent,rightmove,
,,Bradleys Property Rentals,,,01752 741437,,,Plymstock,Devon,UK,estate agent,rightmove,
,,Burrington Estates,,info@burringtonestates.co.uk,01752 966046,,burringtonestates.co.uk,Burrington Business Park,Devon,UK,estate agent,rightmove,pattern-guess
,,City Lets,,info@citylets.co.uk,01752 741845,,citylets.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Clever,,info@clever.com,01752 421911,,clever.com,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Connells Lettings,,,01752 741557,,,Plymouth,Devon,UK,estate agent,rightmove,
,,Connells Lettings,,,01752 741975,,,Plympton,Devon,UK,estate agent,rightmove,
,,Connells,,info@connells.co.uk,01752 741984,,connells.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,01752 741987,,connells.co.uk,Plympton,Devon,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,01752 741995,,connells.co.uk,Plymstock,Devon,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,01752 741740,,connells.co.uk,St Budeaux,Devon,UK,estate agent,rightmove,pattern-guess
,,Copp Estates,,info@coppestates.co.uk,01752 741304,,coppestates.co.uk,Plymouth,Greater London,UK,estate agent,rightmove,pattern-guess
,,Cross Keys Estate Agents Ltd,,,01752 741605,,,Plymouth,Devon,UK,estate agent,rightmove,
,,DC Lane,,info@dclane.co.uk,01752 741743,,dclane.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Deanne Hancock,,info@deannehancock.co.uk,01752 741976,,deannehancock.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Executive Lets T/A Martin & Co,,,01752 741781,,,"Plymouth,",Devon,UK,estate agent,rightmove,
,,eXp UK,,info@expuk.co.uk,03304 609968,,expuk.co.uk,Plymouth,Greater London,UK,estate agent,rightmove,pattern-guess
,,Falcon Properties,,info@falconproperties.co.uk,01752 741945,,falconproperties.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Fine & Country Plymouth & Salcombe,,,01752 987224,,,Plymouth,Devon,UK,estate agent,rightmove,
,,Fox & Sons - Lettings,,,01752 741037,,,Mutley Plain,Devon,UK,estate agent,rightmove,
,,Fox & Sons - Lettings,,,01752 741854,,,St. Budeaux,Devon,UK,estate agent,rightmove,
,,Fox & Sons,,info@foxandsons.co.uk,01752 741177,,foxandsons.co.uk,Mutley Plain,Devon,UK,estate agent,rightmove,pattern-guess
,,Fox & Sons,,info@foxandsons.co.uk,01752 741397,,foxandsons.co.uk,Plympton,Devon,UK,estate agent,rightmove,pattern-guess
,,Fox & Sons,,info@foxandsons.co.uk,01752 741889,,foxandsons.co.uk,St. Budeaux,Devon,UK,estate agent,rightmove,pattern-guess
,,Francis Stuart,,info@francis-stuart.co.uk,01752 741638,,francis-stuart.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Fulfords Lettings,,,01752 741936,,,Plymouth,Devon,UK,estate agent,rightmove,
,,Fulfords,,info@fulfords.co.uk,01752 741991,,fulfords.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Fulfords,,info@fulfords.co.uk,01752 741733,,fulfords.co.uk,Plymstock,Devon,UK,estate agent,rightmove,pattern-guess
,,Fulfords,,info@fulfords.co.uk,01752 741679,,fulfords.co.uk,St. Budeaux,Devon,UK,estate agent,rightmove,pattern-guess
,,Green Park View Limited,,info@greenparkview.uk,01225 234498,,greenparkview.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,haart,,info@haart.co.uk,01752 741927,,haart.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Hindhead,,info@hindhead.co.uk,01752 741739,,hindhead.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Homes By,,info@homesby.co.uk,01752 741946,,homesby.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Julian Marks,,info@julianmarks.co.uk,01752 741985,,julianmarks.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Julian Marks,,info@julianmarks.co.uk,01752 741649,,julianmarks.co.uk,Plympton,Devon,UK,estate agent,rightmove,pattern-guess
,,Julian Marks,,info@julianmarks.co.uk,01752 741603,,julianmarks.co.uk,Plymstock,Devon,UK,estate agent,rightmove,pattern-guess
,,"Lang Town & Country, Land & New Homes",,,01752 741704,,,Plymouth,Devon,UK,estate agent,rightmove,
,,Lang Town & Country,,info@langtownandcountry.co.uk,01752 741755,,langtownandcountry.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Lang Town & Country,,info@langtownandcountry.co.uk,01752 741576,,langtownandcountry.co.uk,Plymstock,Devon,UK,estate agent,rightmove,pattern-guess
,,Lawson Estate Agents,,info@lawsonestateagents.co.uk,01752 741433,,lawsonestateagents.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Martin & Co,,info@martinand.co.uk,01752 741770,,martinand.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Mayer Estate Agents,,info@mayerestateagents.co.uk,01752 741824,,mayerestateagents.co.uk,Plympton,Devon,UK,estate agent,rightmove,pattern-guess
,,Miller Commercial,,info@millercommercial.co.uk,01752 741393,,millercommercial.co.uk,Listers,Devon,UK,estate agent,rightmove,pattern-guess
,,Miller Commercial,,info@millercommercial.co.uk,01752 741489,,millercommercial.co.uk,Listers Business Transfer,Devon,UK,estate agent,rightmove,pattern-guess
,,Miller Countrywide,,info@millercountrywide.co.uk,01752 741937,,millercountrywide.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Miller Lettings,,,01752 741657,,,Plymouth,Devon,UK,estate agent,rightmove,
,,Moving On,,info@movingon.co.uk,01752 741528,,movingon.co.uk,Plympton,Devon,UK,estate agent,rightmove,pattern-guess
,,Northwood,,info@northwood.co.uk,01752 741283,,northwood.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Novahomes,,info@novahomes.co.uk,01752 741702,,novahomes.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Nuttalls (Plymouth),,,07502 228050,,,Devon,Devon,UK,estate agent,rightmove,
,,On The Move,,info@onthemove.co.uk,07799 413361,,onthemove.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,OpenRent,,info@openrent.co.uk,020 3322 3265,,openrent.co.uk,Plymouth,Greater London,UK,estate agent,rightmove,pattern-guess
,,Pilkington Estates,,info@pilkingtonestates.co.uk,01752 982783,,pilkingtonestates.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Pilkington Estates,,info@pilkingtonestates.co.uk,01752 741329,,pilkingtonestates.co.uk,Stoke,Devon,UK,estate agent,rightmove,pattern-guess
,,PL Properties,,info@plproperties.co.uk,01752 741779,,plproperties.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Plymouth City Council,,,01752 741859,,,Plymouth,Devon,UK,estate agent,rightmove,
,,Plymouth Homes,,info@plymouthhomes.co.uk,01752 741817,,plymouthhomes.co.uk,Crownhill,Devon,UK,estate agent,rightmove,pattern-guess
,,Plymouth Homes,,info@plymouthhomes.co.uk,01752 514500,,plymouthhomes.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Plymouth Property Sales,,info@plymouthpropertysales.co.uk,01752 741965,,plymouthpropertysales.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Purple Letting,,info@purpleletting.co.uk,01752 741674,,purpleletting.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Purplebricks,,info@purplebricks.co.uk,020 3909 6705,,purplebricks.co.uk,covering Plymouth,Greater London,UK,estate agent,rightmove,pattern-guess
,,Red Homes Plymouth,,,01752 741785,,,Plymouth,Devon,UK,estate agent,rightmove,
,,Sanderson Weatherall,,info@sandersonweatherall.co.uk,01759 486295,,sandersonweatherall.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Sensible Move,,info@sensiblemove.co.uk,01752 741813,,sensiblemove.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Smeaton Homes,,info@smeatonhomes.co.uk,01752 741532,,smeatonhomes.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Stags,,info@stags.co.uk,01752 741604,,stags.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Stratton Creber Commercial,,info@strattoncrebercommercial.co.uk,01752 741948,,strattoncrebercommercial.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Student Choice Plymouth,,info@studentchoiceplymouth.co.uk,01752 741150,,studentchoiceplymouth.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
,,Student Life,,info@studentlife.co.uk,01752 741776,,studentlife.co.uk,Plymouth,Devon,UK,estate agent,rightmove,pattern-guess
